"schedule_key","team_id","opponent_team_id","is_home","points","fgm","fga","fg_pct","fg2m","fg2a","fg2_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","off_rebounds","def_rebounds","total_rebounds","assists","steals","blocks","blocks_received","turnovers","fouls","fouls_drawn","dunks","fast_break_points","second_chance_points","points_in_paint","possession","pace","off_rtg","def_rtg","net_rtg","ast_rtg","tov_rtg","pft_rtg","scp_rtg","efg_pct","ts_pct","ast_pct","tov_pct","ast_tov_ratio","play_pct","ft_d_pct","ft_freq","ft_rate","orb_pct","drb_pct","pft_pct","fbp_pct","scp_pct","pitp_pct","perimeter_pts_pct","pt2_attempt_pct","pt3_attempt_pct","pt2_points_share","pt3_points_share","ft_points_share","live_tov_pct","dead_tov_pct","live_tov_share","dead_tov_share","shot_chances","off_success_count","or_chances","dr_chances","tom","eff","vps","home_efg_pct","away_efg_pct","home_ts_pct","away_ts_pct","home_off_rtg","away_off_rtg","close_win_3pts_or_less","close_loss_3pts_or_less","pythagorean_win_pct","opp_possession","opp_efg_pct","opp_ts_pct","opp_fg2_pct","opp_fg3_pct","opp_pt2_attempt_pct","opp_pt3_attempt_pct","opp_pt2_points_share","opp_pt3_points_share","opp_ft_points_share","opp_ast_pct","opp_ast_tov_ratio","opp_ast_rtg","opp_tov_pct","opp_orb_pct","opp_drb_pct","opp_shot_chances","opp_success_count","opp_ft_d_pct","opp_ft_rate","opp_fbp_pct","opp_scp_pct","opp_scp_rtg","opp_pitp_pct","opp_perimeter_pts_pct","opp_pft_pct","opp_pft_rtg","opp_vps","home_opp_efg_pct","away_opp_efg_pct","home_opp_ts_pct","away_opp_ts_pct","created_at","updated_at"
6287,"704","728",true,85,28,68,0.4118,22,43,0.5116,6,25,0.2400,23,28,0.8214,24,18,42,17,5,1,5,12,21,23,,10,23,36,65.0667,65.0667,130.6352,133.7089,-3.0738,26.1270,18.4426,0.9000,0.9583,0.4559,0.5291,60.7143,12.9983,1.4167,0.4303,,0.2864,0.4118,60.0000,66.6667,0.1059,0.1176,0.2706,0.4235,,0.5354,0.3113,0.5176,0.2118,0.2706,,,,,92.3200,,,,,93.0000,,,,,,,,0,1,,65.0667,0.6000,0.6635,0.6000,0.4000,0.3813,0.4576,0.3448,0.4138,0.2414,66.6667,1.8000,27.6639,13.2345,33.3333,40.0000,75.5600,,,,0.0690,0.1609,1.5556,0.2989,,0.2874,2.0833,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6287,"728","704",false,87,27,55,0.4909,15,25,0.6000,12,30,0.4000,21,24,0.8750,9,16,25,18,8,5,1,10,23,21,,6,14,26,65.0667,65.0667,133.7089,130.6352,3.0738,27.6639,15.3689,2.0833,1.5556,0.6000,0.6635,66.6667,13.2345,1.8000,0.4150,,0.3203,0.4364,33.3333,40.0000,0.2874,0.0690,0.1609,0.2989,,0.3813,0.4576,0.3448,0.4138,0.2414,,,,,75.5600,,,,,102.0000,,,,,,,,1,0,,65.0667,0.4559,0.5291,0.5116,0.2400,0.5354,0.3113,0.5176,0.2118,0.2706,60.7143,1.4167,26.1270,12.9983,60.0000,66.6667,92.3200,,,,0.1176,0.2706,0.9583,0.4235,,0.1059,0.9000,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6289,"706","699",true,89,33,59,0.5593,24,39,0.6154,9,20,0.4500,14,20,0.7000,9,19,28,28,4,2,2,10,20,21,,5,12,40,67.9015,67.9015,131.0722,136.9631,-5.8909,41.2362,14.7272,1.8750,1.3333,0.6356,0.6563,84.8485,12.8535,2.8000,0.4860,,0.3097,0.3390,31.0345,76.0000,0.1685,0.0562,0.1348,0.4494,,0.5752,0.2950,0.5393,0.3034,0.1573,,,,,77.8000,,,,,109.0000,,,,,,,,0,0,,67.9015,0.6339,0.6986,0.6098,0.4667,0.6160,0.2254,0.5376,0.2258,0.2366,65.6250,2.6250,30.9272,10.7296,24.0000,68.9655,74.5600,,,,0.1613,0.0860,1.3333,0.4086,,0.1613,1.5000,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6289,"699","706",false,93,32,56,0.5714,25,41,0.6098,7,15,0.4667,22,24,0.9167,6,20,26,21,7,2,2,8,21,20,,15,8,38,67.9015,67.9015,136.9631,131.0722,5.8909,30.9272,11.7818,1.5000,1.3333,0.6339,0.6986,65.6250,10.7296,2.6250,0.4713,,0.3005,0.4286,24.0000,68.9655,0.1613,0.1613,0.0860,0.4086,,0.6160,0.2254,0.5376,0.2258,0.2366,,,,,74.5600,,,,,115.0000,,,,,,,,0,0,,67.9015,0.6356,0.6563,0.6154,0.4500,0.5752,0.2950,0.5393,0.3034,0.1573,84.8485,2.8000,41.2362,12.8535,31.0345,76.0000,77.8000,,,,0.0562,0.1348,1.3333,0.4494,,0.1685,1.8750,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6295,"729","727",true,80,27,62,0.4355,14,31,0.4516,13,31,0.4194,13,17,0.7647,10,27,37,20,6,0,1,15,19,16,,13,10,20,74.0427,74.0427,108.0458,116.1492,-8.1034,27.0114,20.2586,1.6364,1.0000,0.5403,0.5757,74.0741,17.7557,1.3333,0.3647,,0.2303,0.2742,28.5714,81.8182,0.2250,0.1625,0.1250,0.2500,,0.4462,0.4462,0.3500,0.4875,0.1625,,,,,84.4800,,,,,89.0000,,,,,,,,0,0,,74.0427,0.5692,0.6043,0.5278,0.4138,0.5059,0.4075,0.4419,0.4186,0.1395,70.9677,2.0000,29.7126,13.3885,18.1818,71.4286,82.1600,,,,0.0814,0.0930,1.3333,0.3721,,0.2442,1.4000,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6295,"727","729",false,86,31,65,0.4769,19,36,0.5278,12,29,0.4138,12,14,0.8571,6,25,31,22,6,1,0,11,17,19,,7,8,32,74.0427,74.0427,116.1492,108.0458,8.1034,29.7126,14.8563,1.4000,1.3333,0.5692,0.6043,70.9677,13.3885,2.0000,0.4187,,0.2670,0.2154,18.1818,71.4286,0.2442,0.0814,0.0930,0.3721,,0.5059,0.4075,0.4419,0.4186,0.1395,,,,,82.1600,,,,,99.0000,,,,,,,,0,0,,74.0427,0.5403,0.5757,0.4516,0.4194,0.4462,0.4462,0.3500,0.4875,0.1625,74.0741,1.3333,27.0114,17.7557,28.5714,81.8182,84.4800,,,,0.1625,0.1250,1.0000,0.2500,,0.2250,1.6364,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6299,"700","702",true,81,29,64,0.4531,17,35,0.4857,12,29,0.4138,11,16,0.6875,13,27,40,19,6,4,2,14,17,20,,10,12,30,73.1908,73.1908,110.6696,114.7685,-4.0989,25.9595,19.1281,1.3333,0.9231,0.5469,0.5701,65.5172,16.4628,1.3571,0.3962,,0.2815,0.2500,35.1351,71.0526,0.1975,0.1235,0.1481,0.3704,,0.4927,0.4082,0.4198,0.4444,0.1358,,,,,85.0400,,,,,96.0000,,,,,,,,0,1,,73.1908,0.5145,0.5588,0.5102,0.3500,0.6519,0.2661,0.5952,0.2500,0.1548,53.1250,1.4167,23.2270,13.7678,28.9474,64.8649,87.1600,,,,0.1786,0.1190,0.9091,0.5476,,0.2500,1.5000,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6299,"702","700",false,84,32,69,0.4638,25,49,0.5102,7,20,0.3500,13,14,0.9286,11,24,35,17,9,2,4,12,20,17,,15,10,46,73.1908,73.1908,114.7685,110.6696,4.0989,23.2270,16.3955,1.5000,0.9091,0.5145,0.5588,53.1250,13.7678,1.4167,0.4372,,0.2262,0.2029,28.9474,64.8649,0.2500,0.1786,0.1190,0.5476,,0.6519,0.2661,0.5952,0.2500,0.1548,,,,,87.1600,,,,,97.0000,,,,,,,,1,0,,73.1908,0.5469,0.5701,0.4857,0.4138,0.4927,0.4082,0.4198,0.4444,0.1358,65.5172,1.3571,25.9595,16.4628,35.1351,71.0526,85.0400,,,,0.1235,0.1481,0.9231,0.3704,,0.1975,1.3333,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6310,"697","729",true,78,31,71,0.4366,24,54,0.4444,7,17,0.4118,9,12,0.7500,11,20,31,23,7,2,1,13,20,12,,11,9,32,75.9879,75.9879,102.6479,128.9679,-26.3200,30.2680,17.1080,1.2500,0.8182,0.4859,0.5113,74.1935,14.5609,1.7692,0.4080,,0.1573,0.1690,27.5000,71.4286,0.1923,0.1410,0.1154,0.4103,,0.7079,0.2229,0.6154,0.2692,0.1154,,,,,89.2800,,,,,85.0000,,,,,,,,0,0,,75.9879,0.6250,0.6775,0.6316,0.4091,0.5254,0.3042,0.4898,0.2755,0.2347,87.8788,2.4167,38.1640,14.2315,28.5714,72.5000,84.3200,,,,0.1939,0.0510,0.6250,0.4082,,0.1939,1.4615,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6310,"729","697",false,98,33,60,0.5500,24,38,0.6316,9,22,0.4091,23,28,0.8214,8,29,37,29,6,1,2,12,12,20,,19,5,40,75.9879,75.9879,128.9679,102.6479,26.3200,38.1640,15.7920,1.4615,0.6250,0.6250,0.6775,87.8788,14.2315,2.4167,0.4343,,0.2765,0.4667,28.5714,72.5000,0.1939,0.1939,0.0510,0.4082,,0.5254,0.3042,0.4898,0.2755,0.2347,,,,,84.3200,,,,,127.0000,,,,,,,,0,0,,75.9879,0.4859,0.5113,0.4444,0.4118,0.7079,0.2229,0.6154,0.2692,0.1154,74.1935,1.7692,30.2680,14.5609,27.5000,71.4286,89.2800,,,,0.1410,0.1154,0.8182,0.4103,,0.1923,1.2500,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6304,"693","706",true,62,24,60,0.4000,19,43,0.4419,5,17,0.2941,9,10,0.9000,9,24,33,18,6,3,2,14,18,13,,6,9,34,67.5550,67.5550,91.7771,112.5009,-20.7239,26.6450,20.7239,0.3333,1.0000,0.4417,0.4814,75.0000,17.8571,1.2857,0.3553,,0.2019,0.1667,25.0000,57.1429,0.0645,0.0968,0.1452,0.5484,,0.6677,0.2640,0.6129,0.2419,0.1452,,,,,78.4000,,,,,71.0000,,,,,,,,0,0,,67.5550,0.4632,0.5094,0.3409,0.4583,0.5898,0.3217,0.3947,0.4342,0.1711,80.7692,1.7500,31.0858,13.8568,42.8571,75.0000,86.6000,,,,0.0263,0.2237,0.9444,0.3421,,0.1447,0.7857,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6304,"706","693",false,76,26,68,0.3824,15,44,0.3409,11,24,0.4583,13,15,0.8667,18,27,45,21,7,2,3,12,13,18,,2,17,26,67.5550,67.5550,112.5009,91.7771,20.7239,31.0858,17.7633,0.7857,0.9444,0.4632,0.5094,80.7692,13.8568,1.7500,0.3849,,0.2413,0.2206,42.8571,75.0000,0.1447,0.0263,0.2237,0.3421,,0.5898,0.3217,0.3947,0.4342,0.1711,,,,,86.6000,,,,,95.0000,,,,,,,,0,0,,67.5550,0.4417,0.4814,0.4419,0.2941,0.6677,0.2640,0.6129,0.2419,0.1452,75.0000,1.2857,26.6450,17.8571,25.0000,57.1429,78.4000,,,,0.0968,0.1452,1.0000,0.5484,,0.0645,0.3333,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6305,"704","695",true,104,41,79,0.5190,32,50,0.6400,9,29,0.3103,13,15,0.8667,17,35,52,29,7,4,4,7,19,16,,10,19,50,73.8299,73.8299,140.8643,88.0402,52.8241,39.2795,9.4813,1.3333,1.1176,0.5759,0.6075,70.7317,7.5594,4.1429,0.5553,,0.1869,0.1899,44.7368,85.3659,0.1538,0.0962,0.1827,0.4808,,0.5841,0.3388,0.6154,0.2596,0.1250,,,,,92.6000,,,,,149.0000,,,,,,,,0,0,,73.8299,0.4262,0.4746,0.5000,0.2222,0.4965,0.3943,0.5231,0.2769,0.2000,52.1739,1.0000,16.2536,14.9105,14.6341,55.2632,80.4800,,,,0.1077,0.0308,0.3333,0.4308,,0.1538,1.4286,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6305,"695","704",false,65,23,61,0.3770,17,34,0.5000,6,27,0.2222,13,17,0.7647,6,21,27,12,6,4,4,12,16,19,,7,2,28,73.8299,73.8299,88.0402,140.8643,-52.8241,16.2536,16.2536,1.4286,0.3333,0.4262,0.4746,52.1739,14.9105,1.0000,0.3115,,0.2775,0.2787,14.6341,55.2632,0.1538,0.1077,0.0308,0.4308,,0.4965,0.3943,0.5231,0.2769,0.2000,,,,,80.4800,,,,,60.0000,,,,,,,,0,0,,73.8299,0.5759,0.6075,0.6400,0.3103,0.5841,0.3388,0.6154,0.2596,0.1250,70.7317,4.1429,39.2795,7.5594,44.7368,85.3659,92.6000,,,,0.0962,0.1827,1.1176,0.4808,,0.1538,1.3333,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6306,"726","702",true,86,36,69,0.5217,27,43,0.6279,9,26,0.3462,5,13,0.3846,10,32,42,24,4,3,0,12,14,16,,6,12,50,74.7756,74.7756,115.0108,98.9628,16.0480,32.0960,16.0480,1.0000,1.2000,0.5870,0.5755,66.6667,13.8376,2.0000,0.4814,,0.2141,0.1884,28.5714,78.0488,0.1279,0.0698,0.1395,0.5814,,0.5755,0.3480,0.6279,0.3140,0.0581,,,,,86.7200,,,,,106.0000,,,,,,,,0,0,,74.7756,0.4926,0.5142,0.4651,0.3600,0.5976,0.3474,0.5405,0.3649,0.0946,62.0690,1.6364,24.0720,13.2594,21.9512,71.4286,82.9600,,,,0.1351,0.1216,1.0000,0.3784,,0.1892,1.1667,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6306,"702","726",false,74,29,68,0.4265,20,43,0.4651,9,25,0.3600,7,9,0.7778,9,25,34,18,9,0,3,11,16,14,,10,9,28,74.7756,74.7756,98.9628,115.0108,-16.0480,24.0720,14.7107,1.1667,1.0000,0.4926,0.5142,62.0690,13.2594,1.6364,0.3878,,0.1946,0.1324,21.9512,71.4286,0.1892,0.1351,0.1216,0.3784,,0.5976,0.3474,0.5405,0.3649,0.0946,,,,,82.9600,,,,,83.0000,,,,,,,,0,0,,74.7756,0.5870,0.5755,0.6279,0.3462,0.5755,0.3480,0.6279,0.3140,0.0581,66.6667,2.0000,32.0960,13.8376,28.5714,78.0488,86.7200,,,,0.0698,0.1395,1.2000,0.5814,,0.1279,1.0000,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6307,"694","727",true,74,32,70,0.4571,29,50,0.5800,3,20,0.1500,7,10,0.7000,9,22,31,17,4,3,1,5,15,14,,7,10,40,69.3974,69.3974,106.6322,144.0976,-37.4654,24.4966,7.2049,1.4000,1.1111,0.4786,0.4973,53.1250,6.2972,3.4000,0.4611,,0.1882,0.1429,22.5000,66.6667,0.0946,0.0946,0.1351,0.5405,,0.6720,0.2688,0.7838,0.1216,0.0946,,,,,79.4000,,,,,83.0000,,,,,,,,0,0,,69.3974,0.6522,0.6614,0.6316,0.4516,0.5026,0.4101,0.4800,0.4200,0.1000,92.1053,7.0000,50.4342,6.2035,33.3333,77.5000,80.6000,,,,0.1500,0.1000,0.9091,0.4200,,0.0400,0.8000,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6307,"727","694",false,100,38,69,0.5507,24,38,0.6316,14,31,0.4516,10,15,0.6667,11,31,42,35,2,1,3,5,14,15,,15,10,42,69.3974,69.3974,144.0976,106.6322,37.4654,50.4342,7.2049,0.8000,0.9091,0.6522,0.6614,92.1053,6.2035,7.0000,0.5476,,0.1984,0.2174,33.3333,77.5000,0.0400,0.1500,0.1000,0.4200,,0.5026,0.4101,0.4800,0.4200,0.1000,,,,,80.6000,,,,,139.0000,,,,,,,,0,0,,69.3974,0.4786,0.4973,0.5800,0.1500,0.6720,0.2688,0.7838,0.1216,0.0946,53.1250,3.4000,24.4966,6.2972,22.5000,66.6667,79.4000,,,,0.0946,0.1351,1.1111,0.5405,,0.0946,1.4000,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6308,"696","703",true,90,33,60,0.5500,23,41,0.5610,10,19,0.5263,14,23,0.6087,8,29,37,18,3,2,5,9,13,20,,1,10,42,70.0750,70.0750,128.4338,121.2986,7.1352,25.6868,12.8434,1.2000,1.2500,0.6333,0.6418,54.5455,11.3751,2.0000,0.4709,,0.2852,0.3833,25.8065,63.0435,0.0667,0.0111,0.1111,0.4667,,0.5847,0.2710,0.5111,0.3333,0.1556,,,,,79.1200,,,,,105.0000,,,,,,,,0,0,,70.0750,0.5000,0.5150,0.4510,0.3929,0.6180,0.3393,0.5412,0.3882,0.0706,61.7647,4.2000,29.9679,5.7130,36.9565,74.1935,87.5200,,,,0.2471,0.2353,1.1765,0.4471,,0.1059,1.0000,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6308,"703","696",false,85,34,79,0.4304,23,51,0.4510,11,28,0.3929,6,8,0.7500,17,23,40,21,5,5,2,5,20,13,,21,20,38,70.0750,70.0750,121.2986,128.4338,-7.1352,29.9679,7.1352,1.0000,1.1765,0.5000,0.5150,61.7647,5.7130,4.2000,0.4852,,0.1575,0.1013,36.9565,74.1935,0.1059,0.2471,0.2353,0.4471,,0.6180,0.3393,0.5412,0.3882,0.0706,,,,,87.5200,,,,,104.0000,,,,,,,,0,0,,70.0750,0.6333,0.6418,0.5610,0.5263,0.5847,0.2710,0.5111,0.3333,0.1556,54.5455,2.0000,25.6868,11.3751,25.8065,63.0435,79.1200,,,,0.0111,0.1111,1.2500,0.4667,,0.0667,1.2000,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6309,"716","701",true,60,23,65,0.3538,19,42,0.4524,4,23,0.1739,10,14,0.7143,9,21,30,9,9,5,4,13,18,17,,14,3,34,74.1539,74.1539,80.9128,110.5808,-29.6680,12.1369,17.5311,1.0000,0.3333,0.3846,0.4216,39.1304,15.4468,0.6923,0.3102,,0.2389,0.2154,20.4545,67.7419,0.2833,0.2333,0.0500,0.5667,,0.5902,0.3232,0.6333,0.2000,0.1667,,,,,84.1600,,,,,54.0000,,,,,,,,0,0,,74.1539,0.5726,0.6015,0.5366,0.4286,0.6015,0.3081,0.5366,0.3293,0.1341,67.7419,1.2353,28.3195,19.9624,32.2581,79.5455,85.1600,,,,0.0976,0.1585,1.3000,0.4390,,0.1829,1.1538,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6309,"701","716",false,82,31,62,0.5000,22,41,0.5366,9,21,0.4286,11,14,0.7857,10,35,45,21,9,4,5,17,17,18,,8,13,36,74.1539,74.1539,110.5808,80.9128,29.6680,28.3195,22.9253,1.1538,1.3000,0.5726,0.6015,67.7419,19.9624,1.2353,0.4180,,0.2641,0.2258,32.2581,79.5455,0.1829,0.0976,0.1585,0.4390,,0.6015,0.3081,0.5366,0.3293,0.1341,,,,,85.1600,,,,,110.0000,,,,,,,,0,0,,74.1539,0.3846,0.4216,0.4524,0.1739,0.5902,0.3232,0.6333,0.2000,0.1667,39.1304,0.6923,12.1369,15.4468,20.4545,67.7419,84.1600,,,,0.2333,0.0500,0.3333,0.5667,,0.2833,1.0000,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6312,"699","720",true,86,29,61,0.4754,23,42,0.5476,6,19,0.3158,22,37,0.5946,10,24,34,22,4,4,1,9,19,27,,12,14,36,75.1767,75.1767,114.3971,127.6991,-13.3020,29.2644,11.9718,1.6667,1.4000,0.5246,0.5564,75.8621,10.4312,2.4444,0.3858,,0.3494,0.6066,26.3158,60.0000,0.1744,0.1395,0.1628,0.4186,,0.5435,0.2459,0.5349,0.2093,0.2558,,,,,86.2800,,,,,94.0000,,,,,,,,0,0,,75.1767,0.5548,0.5837,0.5745,0.3462,0.5715,0.3161,0.5625,0.2813,0.1563,69.4444,2.7778,33.2550,9.8641,40.0000,73.6842,91.2400,,,,0.0521,0.1979,1.1875,0.4375,,0.1146,1.2222,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6312,"720","699",false,96,36,73,0.4932,27,47,0.5745,9,26,0.3462,15,21,0.7143,16,28,44,25,6,1,4,9,27,18,,5,19,42,75.1767,75.1767,127.6991,114.3971,13.3020,33.2550,11.9718,1.2222,1.1875,0.5548,0.5837,69.4444,9.8641,2.7778,0.4789,,0.2189,0.2877,40.0000,73.6842,0.1146,0.0521,0.1979,0.4375,,0.5715,0.3161,0.5625,0.2813,0.1563,,,,,91.2400,,,,,120.0000,,,,,,,,0,0,,75.1767,0.5246,0.5564,0.5476,0.3158,0.5435,0.2459,0.5349,0.2093,0.2558,75.8621,2.4444,29.2644,10.4312,26.3158,60.0000,86.2800,,,,0.1395,0.1628,1.4000,0.4186,,0.1744,1.6667,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6313,"721","728",true,91,34,67,0.5075,17,35,0.4857,17,32,0.5313,6,6,1.0000,6,21,27,25,6,2,4,7,16,11,,10,7,28,69.8772,69.8772,130.2285,127.3663,2.8622,35.7771,10.0176,1.6250,1.1667,0.6343,0.6534,73.5294,9.1336,3.5714,0.4866,,0.1580,0.0896,18.7500,75.0000,0.1429,0.1099,0.0769,0.3077,,0.5026,0.4595,0.3736,0.5604,0.0659,,,,,76.6400,,,,,111.0000,,,,,,,,1,0,,69.8772,0.5859,0.6303,0.6750,0.2917,0.5666,0.3399,0.6067,0.2360,0.1573,58.8235,2.5000,28.6216,10.1781,25.0000,81.2500,78.6000,,,,0.1236,0.1348,1.7143,0.4944,,0.0899,1.1429,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6313,"728","721",false,89,34,64,0.5313,27,40,0.6750,7,24,0.2917,14,15,0.9333,7,26,33,20,1,4,2,8,11,16,,11,12,44,69.8772,69.8772,127.3663,130.2285,-2.8622,28.6216,11.4487,1.1429,1.7143,0.5859,0.6303,58.8235,10.1781,2.5000,0.4866,,0.2266,0.2344,25.0000,81.2500,0.0899,0.1236,0.1348,0.4944,,0.5666,0.3399,0.6067,0.2360,0.1573,,,,,78.6000,,,,,108.0000,,,,,,,,0,1,,69.8772,0.6343,0.6534,0.4857,0.5313,0.5026,0.4595,0.3736,0.5604,0.0659,73.5294,3.5714,35.7771,9.1336,18.7500,75.0000,76.6400,,,,0.1099,0.0769,1.1667,0.3077,,0.1429,1.6250,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6311,"698","700",true,75,28,74,0.3784,22,39,0.5641,6,35,0.1714,13,15,0.8667,11,28,39,26,8,2,3,10,20,13,,10,12,32,79.0575,79.0575,94.8677,113.8412,-18.9735,32.8875,12.6490,1.0769,1.0909,0.4189,0.4653,92.8571,11.0375,2.6000,0.3542,,0.1613,0.2027,24.4444,82.3529,0.1867,0.1333,0.1600,0.4267,,0.4839,0.4342,0.5867,0.2400,0.1733,,,,,90.6000,,,,,92.0000,,,,,,,,0,0,,79.0575,0.5714,0.6081,0.5714,0.3810,0.5676,0.2838,0.5333,0.2667,0.2000,90.6250,2.2308,36.6822,14.9425,17.6471,75.5556,87.0000,,,,0.2333,0.0667,1.0000,0.4889,,0.1222,1.1000,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6311,"700","698",false,90,32,63,0.5079,24,42,0.5714,8,21,0.3810,18,25,0.7200,6,34,40,29,6,3,2,13,13,20,,21,6,44,79.0575,79.0575,113.8412,94.8677,18.9735,36.6822,16.4437,1.1000,1.0000,0.5714,0.6081,90.6250,14.9425,2.2308,0.4048,,0.2703,0.3968,17.6471,75.5556,0.1222,0.2333,0.0667,0.4889,,0.5676,0.2838,0.5333,0.2667,0.2000,,,,,87.0000,,,,,117.0000,,,,,,,,0,0,,79.0575,0.4189,0.4653,0.5641,0.1714,0.4839,0.4342,0.5867,0.2400,0.1733,92.8571,2.6000,32.8875,11.0375,24.4444,82.3529,90.6000,,,,0.1333,0.1600,1.0909,0.4267,,0.1867,1.0769,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6314,"703","697",true,99,36,63,0.5714,28,43,0.6512,8,20,0.4000,19,23,0.8261,12,30,42,22,12,3,2,10,14,23,,20,16,50,70.2193,70.2193,140.9869,78.3260,62.6608,31.3304,14.2411,1.4375,1.3333,0.6349,0.6770,61.1111,12.0308,2.2000,0.5127,,0.3146,0.3651,42.8571,68.1818,0.2323,0.2020,0.1616,0.5051,,0.5881,0.2735,0.5657,0.2424,0.1919,,,,,83.1200,,,,,137.0000,,,,,,,,0,0,,70.2193,0.3516,0.3920,0.3191,0.2941,0.6699,0.2423,0.5455,0.2727,0.1818,70.0000,0.8750,19.9375,18.5701,31.8182,57.1429,86.1600,,,,0.0364,0.2000,0.7857,0.3636,,0.1636,0.9000,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6314,"697","703",false,55,20,64,0.3125,15,47,0.3191,5,17,0.2941,10,14,0.7143,14,16,30,14,5,2,3,16,23,14,,2,11,20,70.2193,70.2193,78.3260,140.9869,-62.6608,19.9375,22.7858,0.9000,0.7857,0.3516,0.3920,70.0000,18.5701,0.8750,0.2848,,0.1995,0.2188,31.8182,57.1429,0.1636,0.0364,0.2000,0.3636,,0.6699,0.2423,0.5455,0.2727,0.1818,,,,,86.1600,,,,,42.0000,,,,,,,,0,0,,70.2193,0.6349,0.6770,0.6512,0.4000,0.5881,0.2735,0.5657,0.2424,0.1919,61.1111,2.2000,31.3304,12.0308,42.8571,68.1818,83.1200,,,,0.2020,0.1616,1.3333,0.5051,,0.2323,1.4375,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6316,"706","702",true,103,34,65,0.5231,23,38,0.6053,11,27,0.4074,24,30,0.8000,7,27,34,21,5,5,1,8,17,26,,10,9,34,76.8803,68.3380,133.9745,124.8694,9.1051,27.3152,10.4058,1.6667,1.2857,0.6077,0.6586,61.7647,9.2807,2.6250,0.4422,,0.3325,0.4615,21.2121,61.3636,0.0971,0.0971,0.0874,0.3301,,0.4859,0.3453,0.4466,0.3204,0.2330,,,,,86.2000,,,,,123.0000,,,,,,,,0,0,,76.8803,0.5000,0.5391,0.5686,0.2581,0.5728,0.3482,0.6042,0.2500,0.1458,48.6486,3.0000,23.4130,6.3131,38.6364,78.7879,95.0400,,,,0.0833,0.1563,0.8824,0.4375,,0.0833,1.0000,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
6316,"702","706",false,96,37,82,0.4512,29,51,0.5686,8,31,0.2581,14,16,0.8750,17,26,43,18,5,1,5,6,26,17,,8,15,42,76.8803,68.3380,124.8694,133.9745,-9.1051,23.4130,7.8043,1.0000,0.8824,0.5000,0.5391,48.6486,6.3131,3.0000,0.4813,,0.1909,0.1951,38.6364,78.7879,0.0833,0.0833,0.1563,0.4375,,0.5728,0.3482,0.6042,0.2500,0.1458,,,,,95.0400,,,,,110.0000,,,,,,,,0,0,,76.8803,0.6077,0.6586,0.6053,0.4074,0.4859,0.3453,0.4466,0.3204,0.2330,61.7647,2.6250,27.3152,9.2807,21.2121,61.3636,86.2000,,,,0.0971,0.0874,1.2857,0.3301,,0.0971,1.6667,,,,,,2026-05-26 16:59:28.912 +0900,2026-08-05 09:46:37.135 +0900
